cell ID,x-coordinate,y-coordinate,z-coordinate,velocity-magnitude,x-velocity,y-velocity,z-velocity,pollutant
13208,4.45E+00,3.05E+00,1.75E+00,6.40E-03,-1.73E-04,-9.64E-05,6.40E-03,1.93E-02
13209,4.45E+00,3.05E+00,1.85E+00,7.03E-03,-1.38E-04,-1.76E-03,6.80E-03,2.76E-02
13210,4.45E+00,3.05E+00,1.95E+00,7.53E-03,-1.12E-04,-6.94E-03,2.92E-03,1.94E-01
13211,4.45E+00,3.15E+00,1.05E+00,6.31E-04,-8.77E-06,-3.94E-04,4.92E-04,8.56E-01
13212,4.45E+00,3.15E+00,1.15E+00,1.98E-03,-6.14E-05,7.44E-04,1.83E-03,5.64E-01
13213,4.45E+00,3.15E+00,1.25E+00,3.59E-03,-9.44E-05,1.51E-03,3.25E-03,3.32E-01
13214,4.45E+00,3.15E+00,1.35E+00,4.75E-03,-1.11E-04,1.75E-03,4.41E-03,2.01E-01
13215,4.45E+00,3.15E+00,1.45E+00,5.48E-03,-1.20E-04,1.60E-03,5.24E-03,1.34E-01
13216,4.45E+00,3.15E+00,1.55E+00,5.82E-03,-1.23E-04,1.09E-03,5.72E-03,1.03E-01
13217,4.45E+00,3.15E+00,1.65E+00,5.99E-03,-1.19E-04,3.81E-04,5.98E-03,9.37E-02
13218,4.45E+00,3.15E+00,1.75E+00,5.87E-03,-1.11E-04,-6.30E-04,5.84E-03,1.18E-01
13219,4.45E+00,3.15E+00,1.85E+00,5.67E-03,-1.06E-04,-1.45E-03,5.48E-03,1.90E-01
13220,4.45E+00,3.15E+00,1.95E+00,4.65E-03,-1.15E-04,-1.67E-03,4.34E-03,3.42E-01
13221,4.45E+00,3.25E+00,1.05E+00,5.51E-04,3.51E-06,-5.03E-04,2.24E-04,9.55E-01
13222,4.45E+00,3.25E+00,1.15E+00,4.52E-04,-3.08E-06,-2.55E-04,3.73E-04,8.66E-01
13223,4.45E+00,3.25E+00,1.25E+00,1.04E-03,-2.09E-05,1.10E-04,1.03E-03,7.13E-01
13224,4.45E+00,3.25E+00,1.35E+00,1.91E-03,-3.93E-05,3.52E-04,1.88E-03,5.70E-01
13225,4.45E+00,3.25E+00,1.45E+00,2.77E-03,-5.22E-05,4.21E-04,2.74E-03,4.71E-01
13226,4.45E+00,3.25E+00,1.55E+00,3.41E-03,-6.06E-05,2.51E-04,3.40E-03,4.19E-01
13227,4.45E+00,3.25E+00,1.65E+00,3.67E-03,-6.61E-05,-1.07E-04,3.67E-03,4.15E-01
13228,4.45E+00,3.25E+00,1.75E+00,3.57E-03,-7.42E-05,-5.48E-04,3.52E-03,4.61E-01
13229,4.45E+00,3.25E+00,1.85E+00,3.08E-03,-8.60E-05,-8.97E-04,2.94E-03,5.52E-01
13230,4.45E+00,3.25E+00,1.95E+00,2.32E-03,-9.93E-05,-1.07E-03,2.05E-03,6.70E-01
13231,4.45E+00,3.35E+00,1.05E+00,4.68E-04,3.59E-06,-4.26E-04,1.95E-04,9.84E-01
13232,4.45E+00,3.35E+00,1.15E+00,4.15E-04,4.95E-06,-3.76E-04,1.74E-04,9.59E-01
13233,4.45E+00,3.35E+00,1.25E+00,3.85E-04,-7.97E-08,-2.80E-04,2.65E-04,9.14E-01
13234,4.45E+00,3.35E+00,1.35E+00,5.00E-04,-1.06E-05,-2.19E-04,4.49E-04,8.62E-01
13235,4.45E+00,3.35E+00,1.45E+00,7.04E-04,-2.40E-05,-2.04E-04,6.73E-04,8.17E-01
13236,4.45E+00,3.35E+00,1.55E+00,9.23E-04,-3.78E-05,-2.13E-04,8.97E-04,7.89E-01
13237,4.45E+00,3.35E+00,1.65E+00,1.08E-03,-5.15E-05,-2.77E-04,1.04E-03,7.85E-01
13238,4.45E+00,3.35E+00,1.75E+00,1.11E-03,-6.60E-05,-3.91E-04,1.04E-03,8.03E-01
13239,4.45E+00,3.35E+00,1.85E+00,1.01E-03,-7.95E-05,-4.81E-04,8.90E-04,8.36E-01
13240,4.45E+00,3.35E+00,1.95E+00,8.20E-04,-9.06E-05,-4.56E-04,6.76E-04,8.72E-01
13241,4.45E+00,3.45E+00,1.05E+00,4.13E-04,5.23E-06,-3.80E-04,1.62E-04,9.94E-01
13242,4.45E+00,3.45E+00,1.15E+00,4.08E-04,8.60E-06,-3.80E-04,1.47E-04,9.87E-01
13243,4.45E+00,3.45E+00,1.25E+00,3.84E-04,7.66E-06,-3.50E-04,1.56E-04,9.74E-01
13244,4.45E+00,3.45E+00,1.35E+00,3.76E-04,1.35E-06,-3.21E-04,1.96E-04,9.58E-01
13245,4.45E+00,3.45E+00,1.45E+00,3.95E-04,-8.89E-06,-3.05E-04,2.51E-04,9.44E-01
13246,4.45E+00,3.45E+00,1.55E+00,4.35E-04,-2.17E-05,-3.10E-04,3.05E-04,9.34E-01
13247,4.45E+00,3.45E+00,1.65E+00,4.81E-04,-3.52E-05,-3.37E-04,3.42E-04,9.30E-01
13248,4.45E+00,3.45E+00,1.75E+00,5.10E-04,-4.81E-05,-3.68E-04,3.49E-04,9.33E-01
13249,4.45E+00,3.45E+00,1.85E+00,5.06E-04,-5.95E-05,-3.87E-04,3.20E-04,9.40E-01
13250,4.45E+00,3.45E+00,1.95E+00,4.66E-04,-6.95E-05,-3.78E-04,2.64E-04,9.46E-01
13251,4.45E+00,3.55E+00,1.05E+00,3.73E-04,7.40E-06,-3.47E-04,1.37E-04,9.98E-01
13252,4.45E+00,3.55E+00,1.15E+00,3.71E-04,1.11E-05,-3.47E-04,1.30E-04,9.95E-01
13253,4.45E+00,3.55E+00,1.25E+00,3.65E-04,1.16E-05,-3.41E-04,1.28E-04,9.92E-01
13254,4.45E+00,3.55E+00,1.35E+00,3.62E-04,8.11E-06,-3.34E-04,1.37E-04,9.87E-01
13255,4.45E+00,3.55E+00,1.45E+00,3.68E-04,7.32E-07,-3.34E-04,1.53E-04,9.82E-01
13256,4.45E+00,3.55E+00,1.55E+00,3.79E-04,-9.34E-06,-3.40E-04,1.67E-04,9.78E-01
13257,4.45E+00,3.55E+00,1.65E+00,3.84E-04,-2.05E-05,-3.41E-04,1.75E-04,9.76E-01
13258,4.45E+00,3.55E+00,1.75E+00,3.83E-04,-3.09E-05,-3.40E-04,1.74E-04,9.75E-01
13259,4.45E+00,3.55E+00,1.85E+00,3.76E-04,-4.00E-05,-3.36E-04,1.64E-04,9.75E-01
13260,4.45E+00,3.55E+00,1.95E+00,3.55E-04,-4.82E-05,-3.21E-04,1.45E-04,9.73E-01
13261,4.45E+00,3.65E+00,1.05E+00,3.45E-04,1.03E-05,-3.27E-04,1.10E-04,9.99E-01
13262,4.45E+00,3.65E+00,1.15E+00,3.47E-04,1.39E-05,-3.30E-04,1.07E-04,9.98E-01
13263,4.45E+00,3.65E+00,1.25E+00,3.45E-04,1.46E-05,-3.27E-04,1.07E-04,9.97E-01
13264,4.45E+00,3.65E+00,1.35E+00,3.42E-04,1.18E-05,-3.24E-04,1.11E-04,9.95E-01
13265,4.45E+00,3.65E+00,1.45E+00,3.42E-04,5.79E-06,-3.22E-04,1.16E-04,9.94E-01
13266,4.45E+00,3.65E+00,1.55E+00,3.43E-04,-2.26E-06,-3.22E-04,1.20E-04,9.92E-01
13267,4.45E+00,3.65E+00,1.65E+00,3.43E-04,-1.09E-05,-3.20E-04,1.21E-04,9.91E-01
13268,4.45E+00,3.65E+00,1.75E+00,3.36E-04,-1.88E-05,-3.14E-04,1.19E-04,9.90E-01
13269,4.45E+00,3.65E+00,1.85E+00,3.23E-04,-2.51E-05,-3.02E-04,1.14E-04,9.88E-01
13270,4.45E+00,3.65E+00,1.95E+00,3.01E-04,-3.01E-05,-2.81E-04,1.05E-04,9.84E-01
13271,4.45E+00,3.75E+00,1.05E+00,3.21E-04,1.33E-05,-3.10E-04,8.35E-05,1.00E+00
13272,4.45E+00,3.75E+00,1.15E+00,3.20E-04,1.63E-05,-3.09E-04,8.32E-05,9.99E-01
13273,4.45E+00,3.75E+00,1.25E+00,3.19E-04,1.65E-05,-3.07E-04,8.44E-05,9.99E-01
13274,4.45E+00,3.75E+00,1.35E+00,3.17E-04,1.35E-05,-3.05E-04,8.74E-05,9.98E-01
13275,4.45E+00,3.75E+00,1.45E+00,3.16E-04,8.02E-06,-3.02E-04,9.10E-05,9.98E-01
13276,4.45E+00,3.75E+00,1.55E+00,3.13E-04,1.13E-06,-2.99E-04,9.36E-05,9.97E-01
13277,4.45E+00,3.75E+00,1.65E+00,3.08E-04,-5.64E-06,-2.93E-04,9.45E-05,9.96E-01
13278,4.45E+00,3.75E+00,1.75E+00,2.98E-04,-1.08E-05,-2.82E-04,9.35E-05,9.95E-01
13279,4.45E+00,3.75E+00,1.85E+00,2.81E-04,-1.38E-05,-2.66E-04,9.05E-05,9.92E-01
13280,4.45E+00,3.75E+00,1.95E+00,2.57E-04,-1.45E-05,-2.42E-04,8.51E-05,9.88E-01
13281,4.45E+00,3.85E+00,1.05E+00,3.00E-04,1.59E-05,-2.94E-04,5.83E-05,1.00E+00
13282,4.45E+00,3.85E+00,1.15E+00,2.98E-04,1.80E-05,-2.92E-04,5.91E-05,1.00E+00
13283,4.45E+00,3.85E+00,1.25E+00,2.95E-04,1.73E-05,-2.89E-04,6.14E-05,9.99E-01
13284,4.45E+00,3.85E+00,1.35E+00,2.92E-04,1.36E-05,-2.85E-04,6.49E-05,9.99E-01
13285,4.45E+00,3.85E+00,1.45E+00,2.89E-04,8.10E-06,-2.80E-04,6.88E-05,9.99E-01
13286,4.45E+00,3.85E+00,1.55E+00,2.84E-04,2.01E-06,-2.74E-04,7.23E-05,9.98E-01
13287,4.45E+00,3.85E+00,1.65E+00,2.76E-04,-3.06E-06,-2.66E-04,7.46E-05,9.98E-01
13288,4.45E+00,3.85E+00,1.75E+00,2.64E-04,-5.58E-06,-2.52E-04,7.55E-05,9.97E-01
13289,4.45E+00,3.85E+00,1.85E+00,2.45E-04,-4.83E-06,-2.33E-04,7.45E-05,9.94E-01
13290,4.45E+00,3.85E+00,1.95E+00,2.17E-04,-9.30E-07,-2.06E-04,7.07E-05,9.89E-01
13291,4.45E+00,3.95E+00,1.05E+00,2.81E-04,1.78E-05,-2.79E-04,3.42E-05,1.00E+00
13292,4.45E+00,3.95E+00,1.15E+00,2.77E-04,1.87E-05,-2.74E-04,3.58E-05,1.00E+00
13293,4.45E+00,3.95E+00,1.25E+00,2.73E-04,1.67E-05,-2.70E-04,3.89E-05,1.00E+00
13294,4.45E+00,3.95E+00,1.35E+00,2.68E-04,1.23E-05,-2.64E-04,4.33E-05,1.00E+00
13295,4.45E+00,3.95E+00,1.45E+00,2.62E-04,6.50E-06,-2.58E-04,4.83E-05,9.99E-01
13296,4.45E+00,3.95E+00,1.55E+00,2.55E-04,1.10E-06,-2.50E-04,5.31E-05,9.99E-01
13297,4.45E+00,3.95E+00,1.65E+00,2.45E-04,-2.21E-06,-2.38E-04,5.70E-05,9.98E-01
13298,4.45E+00,3.95E+00,1.75E+00,2.30E-04,-1.89E-06,-2.22E-04,5.95E-05,9.97E-01
13299,4.45E+00,3.95E+00,1.85E+00,2.09E-04,2.83E-06,-2.00E-04,5.98E-05,9.95E-01
13300,4.45E+00,3.95E+00,1.95E+00,1.79E-04,1.17E-05,-1.69E-04,5.64E-05,9.89E-01
13301,4.45E+00,4.05E+00,1.05E+00,2.64E-04,1.87E-05,-2.63E-04,1.12E-05,1.00E+00
13302,4.45E+00,4.05E+00,1.15E+00,2.58E-04,1.82E-05,-2.57E-04,1.35E-05,1.00E+00
13303,4.45E+00,4.05E+00,1.25E+00,2.52E-04,1.49E-05,-2.51E-04,1.75E-05,1.00E+00
13304,4.45E+00,4.05E+00,1.35E+00,2.45E-04,9.46E-06,-2.44E-04,2.28E-05,1.00E+00
13305,4.45E+00,4.05E+00,1.45E+00,2.38E-04,3.50E-06,-2.36E-04,2.89E-05,1.00E+00
13306,4.45E+00,4.05E+00,1.55E+00,2.28E-04,-1.13E-06,-2.25E-04,3.48E-05,9.99E-01
13307,4.45E+00,4.05E+00,1.65E+00,2.15E-04,-2.58E-06,-2.12E-04,4.00E-05,9.99E-01
13308,4.45E+00,4.05E+00,1.75E+00,1.98E-04,7.80E-07,-1.93E-04,4.36E-05,9.97E-01
13309,4.45E+00,4.05E+00,1.85E+00,1.74E-04,9.61E-06,-1.68E-04,4.43E-05,9.95E-01
13310,4.45E+00,4.05E+00,1.95E+00,1.41E-04,2.34E-05,-1.33E-04,4.03E-05,9.89E-01
13311,4.45E+00,4.15E+00,1.05E+00,2.48E-04,1.85E-05,-2.47E-04,-1.07E-05,1.00E+00
13312,4.45E+00,4.15E+00,1.15E+00,2.40E-04,1.64E-05,-2.40E-04,-7.91E-06,1.00E+00
13313,4.45E+00,4.15E+00,1.25E+00,2.32E-04,1.16E-05,-2.32E-04,-3.15E-06,1.00E+00
13314,4.45E+00,4.15E+00,1.35E+00,2.24E-04,5.30E-06,-2.24E-04,3.06E-06,1.00E+00
13315,4.45E+00,4.15E+00,1.45E+00,2.14E-04,-7.64E-07,-2.14E-04,9.97E-06,1.00E+00
13316,4.45E+00,4.15E+00,1.55E+00,2.02E-04,-4.51E-06,-2.02E-04,1.68E-05,9.99E-01
13317,4.45E+00,4.15E+00,1.65E+00,1.87E-04,-3.91E-06,-1.86E-04,2.27E-05,9.99E-01
13318,4.45E+00,4.15E+00,1.75E+00,1.67E-04,2.58E-06,-1.65E-04,2.64E-05,9.97E-01
13319,4.45E+00,4.15E+00,1.85E+00,1.40E-04,1.56E-05,-1.36E-04,2.66E-05,9.95E-01
13320,4.45E+00,4.15E+00,1.95E+00,1.05E-04,3.40E-05,-9.72E-05,2.07E-05,9.88E-01
13321,4.45E+00,4.25E+00,1.05E+00,2.33E-04,1.70E-05,-2.30E-04,-3.17E-05,1.00E+00
13322,4.45E+00,4.25E+00,1.15E+00,2.24E-04,1.32E-05,-2.22E-04,-2.86E-05,1.00E+00
13323,4.45E+00,4.25E+00,1.25E+00,2.14E-04,6.97E-06,-2.13E-04,-2.32E-05,1.00E+00
13324,4.45E+00,4.25E+00,1.35E+00,2.04E-04,-1.55E-07,-2.03E-04,-1.65E-05,1.00E+00
13325,4.45E+00,4.25E+00,1.45E+00,1.92E-04,-6.20E-06,-1.92E-04,-9.10E-06,1.00E+00
13326,4.45E+00,4.25E+00,1.55E+00,1.78E-04,-8.91E-06,-1.78E-04,-1.97E-06,9.99E-01
13327,4.45E+00,4.25E+00,1.65E+00,1.60E-04,-6.17E-06,-1.60E-04,3.84E-06,9.99E-01
13328,4.45E+00,4.25E+00,1.75E+00,1.37E-04,3.50E-06,-1.36E-04,6.84E-06,9.97E-01
13329,4.45E+00,4.25E+00,1.85E+00,1.07E-04,2.04E-05,-1.05E-04,5.05E-06,9.94E-01
13330,4.45E+00,4.25E+00,1.95E+00,7.48E-05,4.30E-05,-6.11E-05,-4.23E-06,9.88E-01
13331,4.45E+00,4.35E+00,1.05E+00,2.20E-04,1.44E-05,-2.13E-04,-5.22E-05,1.00E+00
13332,4.45E+00,4.35E+00,1.15E+00,2.09E-04,8.81E-06,-2.03E-04,-4.88E-05,1.00E+00
13333,4.45E+00,4.35E+00,1.25E+00,1.98E-04,1.20E-06,-1.93E-04,-4.33E-05,1.00E+00
13334,4.45E+00,4.35E+00,1.35E+00,1.86E-04,-6.67E-06,-1.82E-04,-3.64E-05,1.00E+00
13335,4.45E+00,4.35E+00,1.45E+00,1.73E-04,-1.26E-05,-1.70E-04,-2.92E-05,1.00E+00
13336,4.45E+00,4.35E+00,1.55E+00,1.56E-04,-1.42E-05,-1.54E-04,-2.25E-05,9.99E-01
13337,4.45E+00,4.35E+00,1.65E+00,1.35E-04,-9.38E-06,-1.34E-04,-1.77E-05,9.98E-01
13338,4.45E+00,4.35E+00,1.75E+00,1.09E-04,3.25E-06,-1.08E-04,-1.67E-05,9.97E-01
13339,4.45E+00,4.35E+00,1.85E+00,7.97E-05,2.35E-05,-7.29E-05,-2.18E-05,9.94E-01
13340,4.45E+00,4.35E+00,1.95E+00,6.55E-05,4.92E-05,-2.39E-05,-3.59E-05,9.87E-01
13341,4.45E+00,4.45E+00,1.05E+00,2.09E-04,1.08E-05,-1.95E-04,-7.26E-05,1.00E+00
13342,4.45E+00,4.45E+00,1.15E+00,1.97E-04,3.48E-06,-1.85E-04,-6.93E-05,1.00E+00
13343,4.45E+00,4.45E+00,1.25E+00,1.85E-04,-5.40E-06,-1.74E-04,-6.39E-05,1.00E+00
13344,4.45E+00,4.45E+00,1.35E+00,1.72E-04,-1.39E-05,-1.61E-04,-5.75E-05,1.00E+00
13345,4.45E+00,4.45E+00,1.45E+00,1.57E-04,-1.96E-05,-1.47E-04,-5.11E-05,1.00E+00
13346,4.45E+00,4.45E+00,1.55E+00,1.39E-04,-2.02E-05,-1.30E-04,-4.58E-05,9.99E-01
13347,4.45E+00,4.45E+00,1.65E+00,1.17E-04,-1.35E-05,-1.07E-04,-4.31E-05,9.98E-01
13348,4.45E+00,4.45E+00,1.75E+00,9.06E-05,1.54E-06,-7.86E-05,-4.51E-05,9.97E-01
13349,4.45E+00,4.45E+00,1.85E+00,7.17E-05,2.41E-05,-3.96E-05,-5.47E-05,9.93E-01
13350,4.45E+00,4.45E+00,1.95E+00,9.20E-05,5.15E-05,1.51E-05,-7.48E-05,9.86E-01
13351,4.45E+00,4.55E+00,1.05E+00,2.01E-04,6.45E-06,-1.77E-04,-9.33E-05,1.00E+00
13352,4.45E+00,4.55E+00,1.15E+00,1.89E-04,-2.43E-06,-1.66E-04,-9.05E-05,1.00E+00
13353,4.45E+00,4.55E+00,1.25E+00,1.76E-04,-1.24E-05,-1.53E-04,-8.58E-05,1.00E+00
13354,4.45E+00,4.55E+00,1.35E+00,1.63E-04,-2.14E-05,-1.40E-04,-8.05E-05,1.00E+00
13355,4.45E+00,4.55E+00,1.45E+00,1.48E-04,-2.69E-05,-1.24E-04,-7.56E-05,1.00E+00
13356,4.45E+00,4.55E+00,1.55E+00,1.30E-04,-2.66E-05,-1.04E-04,-7.24E-05,9.99E-01
13357,4.45E+00,4.55E+00,1.65E+00,1.09E-04,-1.85E-05,-7.96E-05,-7.27E-05,9.98E-01
13358,4.45E+00,4.55E+00,1.75E+00,9.20E-05,-1.98E-06,-4.74E-05,-7.88E-05,9.96E-01
13359,4.45E+00,4.55E+00,1.85E+00,9.61E-05,2.15E-05,-3.84E-06,-9.36E-05,9.93E-01
13360,4.45E+00,4.55E+00,1.95E+00,1.41E-04,4.85E-05,5.67E-05,-1.19E-04,9.86E-01
13361,4.45E+00,4.65E+00,1.05E+00,1.96E-04,1.72E-06,-1.59E-04,-1.15E-04,1.00E+00
13362,4.45E+00,4.65E+00,1.15E+00,1.85E-04,-8.49E-06,-1.46E-04,-1.13E-04,1.00E+00
13363,4.45E+00,4.65E+00,1.25E+00,1.73E-04,-1.93E-05,-1.33E-04,-1.10E-04,1.00E+00
13364,4.45E+00,4.65E+00,1.35E+00,1.61E-04,-2.86E-05,-1.18E-04,-1.06E-04,1.00E+00
13365,4.45E+00,4.65E+00,1.45E+00,1.47E-04,-3.40E-05,-9.98E-05,-1.03E-04,9.99E-01
13366,4.45E+00,4.65E+00,1.55E+00,1.33E-04,-3.31E-05,-7.78E-05,-1.03E-04,9.99E-01
13367,4.45E+00,4.65E+00,1.65E+00,1.20E-04,-2.44E-05,-5.00E-05,-1.07E-04,9.98E-01
13368,4.45E+00,4.65E+00,1.75E+00,1.18E-04,-7.62E-06,-1.38E-05,-1.17E-04,9.96E-01
13369,4.45E+00,4.65E+00,1.85E+00,1.42E-04,1.51E-05,3.46E-05,-1.37E-04,9.93E-01
13370,4.45E+00,4.65E+00,1.95E+00,1.99E-04,4.03E-05,1.01E-04,-1.67E-04,9.86E-01
13371,4.45E+00,4.75E+00,1.05E+00,1.97E-04,-2.97E-06,-1.41E-04,-1.38E-04,1.00E+00
13372,4.45E+00,4.75E+00,1.15E+00,1.87E-04,-1.42E-05,-1.27E-04,-1.37E-04,1.00E+00
13373,4.45E+00,4.75E+00,1.25E+00,1.78E-04,-2.57E-05,-1.12E-04,-1.35E-04,1.00E+00
13374,4.45E+00,4.75E+00,1.35E+00,1.68E-04,-3.52E-05,-9.49E-05,-1.34E-04,1.00E+00
13375,4.45E+00,4.75E+00,1.45E+00,1.58E-04,-4.05E-05,-7.46E-05,-1.34E-04,9.99E-01
13376,4.45E+00,4.75E+00,1.55E+00,1.51E-04,-3.95E-05,-4.97E-05,-1.37E-04,9.99E-01
13377,4.45E+00,4.75E+00,1.65E+00,1.49E-04,-3.10E-05,-1.83E-05,-1.44E-04,9.98E-01
13378,4.45E+00,4.75E+00,1.75E+00,1.61E-04,-1.54E-05,2.21E-05,-1.59E-04,9.96E-01
13379,4.45E+00,4.75E+00,1.85E+00,1.97E-04,5.27E-06,7.53E-05,-1.82E-04,9.93E-01
13380,4.45E+00,4.75E+00,1.95E+00,2.61E-04,2.79E-05,1.46E-04,-2.14E-04,9.87E-01
13381,4.45E+00,4.85E+00,1.05E+00,2.04E-04,-7.20E-06,-1.23E-04,-1.62E-04,1.00E+00
13382,4.45E+00,4.85E+00,1.15E+00,1.96E-04,-1.91E-05,-1.08E-04,-1.63E-04,1.00E+00
13383,4.45E+00,4.85E+00,1.25E+00,1.90E-04,-3.09E-05,-9.08E-05,-1.64E-04,1.00E+00
13384,4.45E+00,4.85E+00,1.35E+00,1.84E-04,-4.06E-05,-7.15E-05,-1.64E-04,1.00E+00
13385,4.45E+00,4.85E+00,1.45E+00,1.80E-04,-4.59E-05,-4.85E-05,-1.67E-04,9.99E-01
13386,4.45E+00,4.85E+00,1.55E+00,1.80E-04,-4.54E-05,-2.03E-05,-1.73E-04,9.99E-01
13387,4.45E+00,4.85E+00,1.65E+00,1.88E-04,-3.81E-05,1.48E-05,-1.84E-04,9.98E-01
